Time,Speed_des,Wheel_speed,Speed_error,Sp_err_cum,Angle_des,imu_angle,angle_err,ang_err_cum,angle_diff,motor_output
1654034082.2308466,2.0,0.0,2.0,0.025696277618408203,4.179873943328857,-1.9443999528884888,6.124273896217346,0.0786855211241857,476.66623058509157,-561.0715222766108
1654034082.2526407,2.0,-1.9713297526041667,3.9713297526041664,0.11224775886900412,8.728393817291362,-1.5994000434875488,10.327793860778911,0.30377029433272307,192.8743871245302,-403.8365124390741
1654034082.2780783,2.0,-3.3394671122233075,5.339467112223307,0.24807095256322403,12.415430892389182,-0.7505999803543091,13.166030872743491,0.6386824351564739,111.5764750473891,-405.00750301714834
1654034082.301331,2.0,-3.68110834757487,5.68110834757487,0.3801722060800482,14.023422137710078,0.5443000197410583,13.47912211796902,0.9521087631106233,13.464711646940051,-337.0725905364629
1654034082.3254774,2.0,-3.565112559000651,5.565112559000651,0.5145491860600184,14.732069420421432,1.7615000009536743,12.970569419467758,1.2653002626050416,-21.061293457889132,-309.10000525134456
1654034082.357599,2.0,-2.4500584920247395,4.4500584920247395,0.6574924444679711,13.502564095325276,3.664299964904785,9.838264130420491,1.5813216215154333,-97.51381006971162,-188.4192690227689
1654034082.37601,2.0,-1.7955392201741536,3.7955392201741533,0.7273718175704139,12.682681163341204,6.436999797821045,6.245681365520159,1.69631036833179,-195.13324433965528,-30.17704497683235
1654034082.401669,2.0,-0.16656754811604818,2.1665675481160482,0.7829639569726473,9.813882795040628,9.525199890136719,0.2886829049039097,1.7037177073304817,-232.15943274940605,127.91756934894215
1654034082.4254763,2.0,0.2518133640289307,1.7481866359710694,0.8245835383227095,9.268458040201105,11.965399742126465,-2.6969417019253594,1.6395108416274338,-125.40801392942197,97.36451124530524
1654034082.454544,2.0,0.0,2.0,0.8827190478136763,10.179033334695735,12.958800315856934,-2.779766981161199,1.5587092567694474,-2.8493868880158018,-7.643652494256277
1654034082.4754462,2.0,-0.08308974901835124,2.083089749018351,0.9262601164382773,10.650000313104643,13.142499923706055,-2.4924996106014117,1.5066106390103566,13.743431976826713,-26.317465072970094
1654034082.5017488,2.0,0.0,2.0,0.9788652685684043,10.85205687997883,13.830599784851074,-2.978542904872244,1.4282672876918994,-18.478923625903757,16.33667160718693
1654034082.5268812,2.0,0.0,2.0,1.0291301039260703,11.203910727482493,15.617300033569336,-4.413389306086843,1.3173481442720298,-57.09145930767552,86.10017045676238
1654034082.551111,2.0,0.0,2.0,1.0775896338027793,11.543127436619455,17.602399826049805,-6.059272389430349,1.170533398578671,-67.92814901551753,136.8765847545416
1654034082.5753396,2.0,0.0,2.0,1.1260467794936972,11.882327456455881,19.095399856567383,-7.213072400111502,0.9957709484929999,-47.621459920096044,150.519912596736
1654034082.6036856,2.0,0.0,2.0,1.1827389029067832,12.279172320347483,20.391399383544922,-8.11222706319744,0.7658212595821174,-31.72062039498032,165.20919126101538
1654034082.6260693,2.0,0.0,2.0,1.2275062826675254,12.592543978672678,21.27899932861328,-8.686455349940603,0.5713863368693566,-25.653870734097396,180.3630471871886
1654034082.6506872,2.0,0.0,2.0,1.276742103437789,12.937194724064524,22.216699600219727,-9.279504876155203,0.34294431740977394,-24.090165125175535,201.46120104588718
1654034082.6756525,2.0,0.08292613029479981,1.9170738697052,1.3246024013667352,13.106364548977547,23.02560043334961,-9.919235884372062,0.09530775412671974,-25.62482166979913,227.17275189305684
1654034082.7022438,2.0,0.0,2.0,1.3777850032954462,13.644495023068124,23.77120018005371,-10.126705156985587,-0.17397451047997461,-7.802148262382056,227.33762019396005
1654034082.725811,2.0,0.0,2.0,1.4249194027095087,13.974435818966562,24.488399505615234,-10.513963686648673,-0.4217591923956984,-16.4320977662674,254.13952987467354
1654034082.7515514,2.0,0.6301727930704752,1.3698272069295248,1.4601792824754323,12.960909391187077,25.00469970703125,-12.043790315844173,-0.7317709926537351,-59.432934895669874,338.6071617155949
1654034082.7752376,2.0,0.7478432973225911,1.252156702677409,1.4898380797254391,12.933179963432892,24.867000579833984,-11.933820616401093,-1.0144375034210995,4.642780861555069,291.0669803195517
1654034082.8019888,2.0,0.9975749969482421,1.0024250030517579,1.5166542314916003,12.621429626544717,23.986499786376953,-11.365070159832236,-1.3184676755649538,21.260682111784742,277.54443718072866
1654034082.8259804,2.0,0.6786899566650391,1.321310043334961,1.548354553414072,13.481101960568424,22.278099060058594,-8.79699709949017,-1.5295215772677146,107.0405762738499,155.69936984260812
1654034082.850821,2.0,0.4690355936686198,1.53096440633138,1.5863846176467218,14.166621136189812,20.461000442504883,-6.29437930631507,-1.6858776939310898,100.74710209701114,115.68819207827437
1654034082.8754952,2.0,0.9091030756632487,1.0908969243367515,1.6133016016317965,13.47490506009608,19.14069938659668,-5.665794326500599,-1.825676506950812,25.475418105687996,176.3835708672291
1654034082.9017746,2.0,1.2623104095458983,0.7376895904541017,1.6326876779434356,12.904192926512252,17.989999771118164,-5.085806844605912,-1.9593287109016564,22.07000122714484,173.14940591196668
1654034082.9289145,2.0,1.1892950693766275,0.8107049306233725,1.654690130404595,13.20424077407891,16.275800704956055,-3.071559930877145,-2.042690546765613,74.21717680497065,87.58568348163342
1654034082.9531856,2.0,1.0820444742838542,0.9179555257161458,1.6769698393903774,13.574699927164932,15.05049991607666,-1.475799988911728,-2.0785097050505668,65.74756687254731,63.27341660407864
1654034082.9752862,2.0,0.8377683639526368,1.1622316360473632,1.7026559570315123,14.243054971315315,15.51140022277832,-1.2683452514630051,-2.106541006495304,9.386800382969543,110.87493422184389
