Time,Speed_des,Wheel_speed,Speed_error,Sp_err_cum,Angle_des,imu_angle,angle_err,ang_err_cum,angle_diff,motor_output
1654030166.6259615,0.7,1.2767271677652994,-0.5767271677652994,-0.1519706562208361,10,9.45199966430664,0.5480003356933594,-3.3592405371932728,27.975231690314114,111.12086806566074
1654030166.6506197,0.7,0.9245590209960938,-0.5767271677652994,-0.1519706562208361,10,9.810600280761719,0.18939971923828125,-3.3545702804444772,-14.542852722772277,156.71226568604814
1654030166.6755648,0.7,0.9923588434855143,-0.29235884348551433,-0.15926355361629407,10,10.125200271606445,-0.1252002716064453,-3.357693403808298,-12.611735020596978,161.71827698983776
1654030166.7022924,0.7,1.066376304626465,-0.29235884348551433,-0.15926355361629407,10,10.167200088500977,-0.16720008850097656,-3.3621622736663994,-1.5713979875829587,152.86060008866676
1654030166.7272654,0.7,0.8342690149943034,-0.13426901499430344,-0.16261664240207674,10,10.46310043334961,-0.4631004333496094,-3.3737272417256463,-11.848850530817995,168.83307321400642
1654030166.7516792,0.7,1.172931925455729,-0.13426901499430344,-0.16261664240207674,10,10.284799575805664,-0.28479957580566406,-3.380680288467829,7.303274446039512,148.15777678306787
1654030166.778176,0.7,1.0837477366129558,-0.3837477366129558,-0.17278476289506375,10,9.770400047302246,0.2295999526977539,-3.374596604418457,19.41358335732796,126.18842656616411
1654030166.8014996,0.7,1.233938217163086,-0.3837477366129558,-0.17278476289506375,10,8.888999938964844,1.1110000610351562,-3.348684154588682,37.79015803569603,89.99995928803729
1654030166.8265142,0.7,1.1553192138671875,-0.45531921386718754,-0.1841744086145279,10,8.802000045776367,1.1979999542236328,-3.3187166183306545,3.4779591875637395,117.73536889904514
1654030166.852723,0.7,0.7499828338623047,-0.45531921386718754,-0.1841744086145279,10,9.203800201416016,0.7961997985839844,-3.2978493051223268,-15.330828640825274,142.18291943186145
1654030166.875603,0.7,0.9975512822469076,-0.29755128224690763,-0.19098240497151747,10,9.434599876403809,0.5654001235961914,-3.2849129065539273,-10.087364274847342,141.7413931402154
1654030166.902279,0.7,0.669188117980957,-0.29755128224690763,-0.19098240497151747,10,9.946700096130371,0.053299903869628906,-3.2834910815397507,-19.197082771010038,160.63168410039586
1654030166.9292397,0.7,0.9114521662394206,-0.21145216623942065,-0.1966833350573401,10,10.059499740600586,-0.05949974060058594,-3.285095245106959,-4.183831202136503,149.55913341924133
1654030166.9508953,0.7,0.9998102823893229,-0.21145216623942065,-0.1966833350573401,10,9.857000350952148,0.14299964904785156,-3.2819985076928333,9.350919299790817,132.98911433866806
